time_step,x_opt,u_opt,profit_instant,profit_cum
0.0,500.0,1.4796554158567634e-07,6.165230899403181e-06,0.0
0.08333333333333333,687.343808920855,1.424445854014531e-07,8.125108410605333e-06,6.165230899403181e-06
0.16666666666666666,934.0051068346347,1.3559980997214934e-07,1.0466656343265969e-05,1.4290339310008513e-05
0.25,1249.851625682429,1.2789103042784983e-07,1.3154932345179922e-05,2.4756995653274482e-05
0.3333333333333333,1639.4957236415767,1.353855907183031e-07,1.8191279433143354e-05,3.7911927998454404e-05
0.41666666666666663,2097.291773047877,0.7398110666518248,126.6340885988333,5.610320743159776e-05
0.5,2473.5575297413307,2.516093666842441,505.836556209933,126.63414470204073
0.5833333333333333,2473.5052766691133,2.513963814359675,503.29625049022326,632.4707009119737
0.6666666666666666,2473.470788194946,2.5113357054960193,500.67260415691055,1135.766951402197
0.75,2473.553467253674,2.5097334459444647,498.2893574520095,1636.4395555591077
0.8333333333333333,2473.5182226744464,2.507557199973218,495.78012570746455,2134.728913011117
0.9166666666666666,2473.507876598281,2.5053111754236665,493.2743847028054,2630.509038718582
1.0,2473.5320697955262,2.502734969155745,490.72302645069965,3123.7834234213874
1.0833333333333333,2473.65216446866,2.5017249456221093,488.50910128554574,3614.506449872087
1.1666666666666665,2473.5261206833857,2.4984904887621204,485.8241624224668,4103.015551157633
1.25,2473.663043431547,2.497556547157251,483.6500304460578,4588.8397135801
1.3333333333333333,2473.5354737075013,2.4941252655930746,480.95250758008433,5072.4897440261575
1.4166666666666665,2473.7124265653515,2.4931891222094893,478.8071888045375,5553.442251606242
1.5,2473.61796418047,2.4905833970210947,476.2997819311721,6032.24944041078
1.5833333333333333,2473.6518074415235,2.4883206278840104,473.89487868259835,6508.549222341952
1.6666666666666665,2473.7175371177545,2.4865488284510397,471.6009236316989,6982.444101024551
1.75,2473.7078455666233,2.484796636233719,469.30722875708153,7454.04502465625
1.8333333333333333,2473.634352645574,2.481630389766594,466.74645576379487,7923.352253413331
1.9166666666666665,2473.8018209815136,2.480693521685619,464.66170693323716,8390.098709177126
2.0,2473.702268093116,2.478083747054917,462.22423498441174,8854.760416110363
2.083333333333333,2473.7349415163208,2.475644872469252,459.8553620661524,9316.984651094774
2.1666666666666665,2473.838224210628,2.4742118777038393,457.69731867165626,9776.840013160927
2.25,2473.790873736065,2.471805092590842,455.3421254327257,10234.537331832584
2.333333333333333,2473.824397580628,2.469985865788182,453.1212198156162,10689.87945726531
2.4166666666666665,2473.8017145914964,2.467482186935878,450.77561687835953,11143.000677080925
2.5,2473.8756038019546,2.465793626571946,448.60749712280773,11593.776293959285
2.583333333333333,2473.858950769033,2.4638125657058105,446.38026279190336,12042.383791082093
2.6666666666666665,2473.8306271929814,2.461037802615031,444.0185044853325,12488.764053873996
2.75,2473.956947430924,2.459563975139441,441.9300401562492,12932.78255835933
2.833333333333333,2473.9390389424734,2.4577109139562183,439.757742239605,13374.712598515578
2.9166666666666665,2473.884384916478,2.455228238952814,437.47718796375653,13814.470340755182
3.0,2473.930491435305,2.4530780621109605,435.28474147026157,14251.94752871894
3.083333333333333,2473.9889822856226,2.4512245978037583,433.15754998688544,14687.2322701892
3.1666666666666665,2473.9965769795454,2.4492343465080184,431.00756851873695,15120.389820176086
3.25,2473.9920130832706,2.4470607457948,428.833736658103,15551.397388694822
3.333333333333333,2474.0158710909295,2.445020642371068,426.69873142959483,15980.231125352926
3.4166666666666665,2474.035309214257,2.4429329534146373,424.5650314303565,16406.92985678252
3.5,2474.0613768460626,2.4411530382516182,422.4960915359668,16831.494888212877
3.583333333333333,2474.029656299336,2.438778347320303,420.3246799831707,17253.990979748844
3.6666666666666665,2474.0746265979315,2.4369118725589107,418.26422307620885,17674.315659732016
3.75,2474.0766047039197,2.4347162957512154,416.1501386448247,18092.579882808226
3.833333333333333,2474.1123435414647,2.4326577350422096,414.0753751971282,18508.73002145305
3.9166666666666665,2474.147245006697,2.430264907360618,411.9538596036457,18922.80539665018
4.0,2474.250754160792,2.4294599541134767,410.1222333302636,19334.759256253827
4.083333333333333,2474.082246359809,2.4261476619468834,407.8323386737271,19744.88148958409
4.166666666666666,2474.2129130480034,2.424734007374624,405.9213643869537,20152.71382825782
4.25,2474.1924230393647,2.4225647024681844,403.8685491558921,20558.635192644775
4.333333333333333,2474.2068303744954,2.420711298900309,401.88390635777483,20962.50374180067
4.416666666666666,2474.184451971052,2.4181024672307223,399.77794336500017,21364.387648158445
4.5,2474.2886514151396,2.416479363787389,397.86519540130394,21764.165591523444
4.583333333333333,2474.291581558702,2.414455276254045,395.8794679575531,22162.030786924748
4.666666666666666,2474.296240254921,2.412803796266881,393.9644891960589,22557.910254882303
4.75,2474.2258056487963,2.4098322018411547,391.83204438281325,22951.874744078363
4.833333333333333,2474.367579482444,2.408279391151093,389.97371889198223,23343.706788461175
4.916666666666666,2474.3876686257236,2.4065587311453775,388.0778909441866,23733.680507353158
5.0,2474.344948510671,2.4041022532491736,386.0631176454892,24121.758398297345
5.083333333333333,2474.4038107719152,2.4025782030267058,384.223285791998,24507.821515942833
5.166666666666666,2474.352418617067,2.4000631643329333,382.21721172312874,24892.04480173483
5.25,2474.417058785546,2.397833758472964,380.2843243050494,25274.26201345796
5.333333333333333,2474.5164679894106,2.3967103213363457,378.54087935883877,25654.546337763008
5.416666666666666,2474.416157843725,2.393616848858367,376.46508835765445,26033.087217121847
5.5,2474.561734899631,2.3927940829501253,374.7929305279327,26409.5523054795
5.583333333333333,2474.4373020740695,2.3899106598583377,372.766032616652,26784.345236007433
