time_step,x_opt,u_opt,profit_instant,profit_cum
0.0,500.0,0.0,0.0,0.0
0.08333333333333333,665.4681692346117,0.0,0.0,0.0
0.16666666666666666,858.154822193505,0.0,0.0,0.0
0.25,1077.4620157655945,0.1714062258722456,15.199126658786039,0.0
0.3333333333333333,1305.032488364594,1.0,106.95518321803087,15.199126658786039
0.41666666666666663,1454.4981049146388,1.0,118.70912722778783,122.15430987681691
0.5,1585.79384304127,1.0,128.8867044626377,240.86343710460474
0.5833333333333333,1695.40057884901,1.0,137.22213075225085,369.75014156724245
0.6666666666666666,1781.3209772476407,1.0,143.57686077668825,506.9722723194933
0.75,1843.0093449067135,1.0,147.93135940178792,650.5491330961815
0.8333333333333333,1881.1068110455715,1.0,150.3614850709253,798.4804924979694
0.9166666666666666,1897.0810056697833,1.0,151.00782971520508,948.8419775688947
1.0,1892.8626855682555,1.0,150.04555692099729,1099.8498072840998
1.0833333333333333,1870.5400981792682,1.0,147.65953348631686,1249.8953642050972
1.1666666666666665,1832.1358898455228,1.0,144.02656115639974,1397.554897691414
1.25,1779.4644260355362,1.0,139.30434388580557,1541.5814588478138
1.3333333333333333,1714.0531613102091,1.0,133.6257254267689,1680.8858027336194
1.4166666666666665,1637.1076416574379,1.0,127.09646277156276,1814.5115281603883
1.5,1564.1005802697891,1.0,120.92367710900055,1941.607990931951
1.5833333333333333,1558.5382997586585,1.0,119.99263395716392,2062.5316680409514
1.6666666666666665,1558.0704867883421,1.0,119.45783741403375,2182.5243019981153
1.75,1561.65559441307,1.0,119.23486055170196,2301.982139412149
1.8333333333333333,1568.1063318368513,1.0,119.22955825484439,2421.216999963851
1.9166666666666665,1576.1907572569644,1.0,119.34593811786567,2540.4465582186954
2.0,1584.7054201157725,1.0,119.49173005709551,2659.7924963365613
2.083333333333333,1592.524531047953,1.0,119.58201751481523,2779.284226393657
2.1666666666666665,1598.630254914281,1.0,119.5413656778224,2898.866243908472
2.25,1602.1289044290675,1.0,119.30484489364062,3018.4076095862943
2.333333333333333,1602.8161053081815,1.0,118.8597361966476,3137.712454479935
2.4166666666666665,1602.8694320304794,1.0,118.36945572972184,3256.5721906765825
2.5,1602.467572265388,1.0,117.84772241803844,3374.9416464063042
2.583333333333333,1601.7925296779445,1.0,117.30827464088057,3492.7893688243425
2.6666666666666665,1601.013804182372,1.0,116.76371373665518,3610.097643465223
2.75,1600.2742161143615,1.0,116.22449572987011,3726.861357201878
2.833333333333333,1599.6779483156583,1.0,115.69810890021154,3843.0858529317484
2.9166666666666665,1599.2813614099923,1.0,115.18847214744585,3958.78396183196
3.0,1599.086972539993,1.0,114.69557602188077,4073.9724339794057
3.083333333333333,1599.0407535487345,1.0,114.21537072466711,4188.668010001286
3.1666666666666665,1599.055293723026,1.0,113.74149767284747,4302.883380725953
3.25,1599.1079678238684,1.0,113.27229188816052,4416.624878398801
3.333333333333333,1599.178121318957,1.0,112.80625454511687,4529.897170286962
3.4166666666666665,1599.2490660414558,1.0,112.34218998928323,4642.703424832079
3.5,1599.3092823705047,1.0,111.87928378894023,4755.045614821362
3.583333333333333,1599.3527919894427,1.0,111.41712098224804,4866.924898610302
3.6666666666666665,1599.378712432531,1.0,110.95564700924282,4978.34201959255
3.75,1599.3900491900608,1.0,110.49507684221193,5089.297666601793
3.833333333333333,1599.3918200861046,1.0,110.0357603515715,5199.792743444005
3.9166666666666665,1599.3886389759773,1.0,109.57801391744948,5309.828503795577
4.0,1599.3828238940237,1.0,109.12199198889525,5419.406517713026
4.083333333333333,1599.3762657976852,1.0,108.6678173650849,5528.528509701921
4.166666666666666,1599.3702930695654,1.0,108.21557265806445,5637.196327067007
4.25,1599.3656489749617,1.0,107.765299587405,5745.411899725071
4.333333333333333,1599.362563460927,1.0,107.31700463299862,5853.177199312476
4.416666666666666,1599.3608915154427,1.0,106.8706690049124,5960.4942039454745
4.5,1599.3602834982473,1.0,106.4262605010788,6067.364872950387
4.583333333333333,1599.360348742186,1.0,105.98374462976001,6173.791133451466
4.666666666666666,1599.3607724065898,1.0,105.54309237309288,6279.774878081225
4.75,1599.3613469816114,1.0,105.10428214875049,6385.317970454318
4.833333333333333,1599.3619206292246,1.0,104.66729627881682,6490.422252603069
4.916666666666666,1599.362400883186,1.0,104.23212115266534,6595.089548881886
5.0,1599.3627479036013,1.0,103.79874670687988,6699.321670034551
5.083333333333333,1599.362961194156,1.0,103.36716549460631,6803.120416741431
5.166666666666666,1599.363063879202,1.0,102.93737162016492,6906.487582236037
5.25,1599.3630882245059,1.0,102.50935977928363,7009.424953856203
5.333333333333333,1599.3630651141866,1.0,102.08312457539168,7111.934313635486
5.416666666666666,1599.3630187513068,1.0,101.65866018484594,7214.017438210878
5.5,1599.3629660448091,1.0,101.2359603271699,7315.676098395724
5.583333333333333,1599.362918116671,1.0,100.8150183697955,7416.912058722894
5.666666666666666,1599.3628807451107,1.0,100.39582736352658,7517.727077092689
5.75,1599.3628555285277,1.0,99.97838012226697,7618.122904456215
5.833333333333333,1599.3628413315416,1.0,99.56266931840659,7718.101284578482
5.916666666666666,1599.362835652731,1.0,99.1486875710404,7817.663953896888
6.0,1599.3628356768531,1.0,98.73642751254943,7916.812641467929
6.083333333333333,1599.3628389158835,1.0,98.32588182826142,8015.549068980478
6.166666666666666,1599.3628434744205,1.0,97.91704327212676,8113.874950808739
6.25,1599.362848066527,1.0,97.50990466684036,8211.791994080866
6.333333333333333,1599.3628519354756,1.0,97.1044588980533,8309.301898747706
6.416666666666666,1599.3628547623384,1.0,96.70069890804139,8406.40635764576
