time_step,x_opt,u_opt,profit_instant,profit_cum
0.0,500.0,1.1878470309244773e-12,4.949362628851989e-11,0.0
0.08333333333333333,672.5083277429486,0.99999996292313,52.428017897421526,4.949362628851989e-11
0.16666666666666666,825.8047574790634,0.999999977114566,60.22685616204957,52.42801789747102
0.25,990.7450335014333,0.9999999872328423,67.59611808589793,112.6548740595206
0.3333333333333333,1163.5080933143652,0.9999999999999953,74.26365171550734,180.25099214541854
0.41666666666666663,1339.1537738604868,0.999999999999985,79.962134053673,254.51464386092587
0.5,1511.9972474107453,0.9999999999999668,84.46017204084143,334.47677791459887
0.5833333333333333,1676.1710497463453,0.999999999999978,87.59238086221592,418.9369499554403
0.6666666666666666,1826.2687112716533,0.9999999999999616,89.28113627307766,506.5293308176562
0.75,1957.9228056752233,0.9999999999999778,89.54423486070016,595.8104670907339
0.8333333333333333,2068.18321178115,0.9999999999999627,88.48672218535094,685.3547019514341
0.9166666666666666,2155.6267567005775,0.9999999999999816,86.27991320118994,773.841424136785
1.0,2220.215339593293,0.9999999999999881,83.1339215547173,860.121337337975
1.0833333333333333,2262.9853049479043,0.9999999999999964,79.2705619226954,943.2552588926923
1.1666666666666665,2285.6728735632682,0.9999999999999815,74.90163737248362,1022.5258208153876
1.25,2290.3627136911773,0.999999999999987,70.21477959938396,1097.4274581878713
1.3333333333333333,2279.209841148167,0.9999999886530381,65.36655741595953,1167.6422377872552
1.4166666666666665,2254.249447346907,0.9999999849709168,60.481187064570804,1233.0087952032147
1.5,2217.2856841890857,0.9999999821652082,55.652800193572155,1293.4899822677855
1.5833333333333333,2169.840025650729,0.999999981425881,50.949522510106824,1349.1427824613577
1.6666666666666665,2113.138581663459,0.9999999799934207,46.4181059520336,1400.0923049714645
1.75,2055.060931231384,0.9999999795223784,42.23098133159907,1446.510410923498
1.8333333333333333,2033.5201873049687,0.9999999725915762,39.09326919427268,1488.741392255097
1.9166666666666665,2025.11292701791,0.9999999801009651,36.42082554493862,1527.8346614493696
2.0,2027.5243130431168,0.9999999829513655,34.11250766450422,1564.2554869943083
2.083333333333333,2034.832027697344,0.9999999862594592,32.02751005196754,1598.3679946588124
2.1666666666666665,2045.9735494784738,0.9999999920560693,30.126013290494022,1630.39550471078
2.25,2059.2778816732084,0.9999999939297366,28.366361859465805,1660.521518001274
2.333333333333333,2072.3438321078356,0.9999999953573331,26.70530435489183,1688.8878798607398
2.4166666666666665,2085.450319851281,0.9999999965891079,25.141003155341274,1715.5931842156315
2.5,2096.889739436027,0.9999999959466567,23.64859713768759,1740.7341873709727
2.583333333333333,2105.7737244204773,0.9999999956163428,22.217159100795488,1764.3827845086603
2.6666666666666665,2111.41870302819,0.9999999952313611,20.84002431733912,1786.5999436094557
2.75,2113.329196286704,0.9999999948363114,19.51362903322931,1807.439967926795
2.833333333333333,2111.575517567043,0.9999999944761245,18.239987815694615,1826.9535969600242
2.9166666666666665,2109.0608862546164,0.9999999942208156,17.043315275333228,1845.1935847757188
3.0,2105.654951202544,0.9999999940541373,15.918392197585797,1862.236900051052
3.083333333333333,2101.6015525481057,0.999999993932838,14.86310034681664,1878.1552922486378
3.1666666666666665,2097.5686818100417,0.9999999939108873,13.877852071341751,1893.0183925954545
3.25,2093.912297978887,0.9999999939436132,12.96019649133224,1906.8962446667963
3.333333333333333,2091.618173064375,0.9999999940430034,12.111070703258038,1919.8564411581285
3.4166666666666665,2090.0934322941775,0.9999999941776928,11.321731941786119,1931.9675118613866
3.5,2089.374446185194,0.9999999943190596,10.58791584985499,1943.2892438031727
3.583333333333333,2089.386157474628,0.9999999944586833,9.90512475540105,1953.8771596530275
3.6666666666666665,2089.987305948882,0.9999999946241045,9.2689794584433,1963.7822844084285
3.75,2090.9830830600285,0.9999999947706303,8.675326430663224,1973.0512638668717
3.833333333333333,2092.1390197820765,0.9999999949053465,8.120315064586476,1981.726590297535
3.9166666666666665,2093.2196917168494,0.9999999950349874,7.6005354126044065,1989.8469053621216
4.0,2094.166628840856,0.9999999951254256,7.113570572782578,1997.447440774726
4.083333333333333,2094.9150994340207,0.9999999952042676,6.657173432661741,2004.5610113475086
4.166666666666666,2095.4172837943383,0.9999999952472035,6.229325157209697,2011.2181847801703
4.25,2095.6682139264767,0.9999999953004532,5.828275060163304,2017.44750993738
4.333333333333333,2095.6867511294304,0.9999999953269604,5.452440258667911,2023.2757849975433
4.416666666666666,2095.553235755825,0.9999999953443669,5.100470977848899,2028.728225256211
4.5,2095.3142637419523,0.99999999537698,4.770982093138509,2033.82869623406
4.583333333333333,2095.0198340781544,0.9999999953842464,4.462659900824825,2038.5996783271985
4.666666666666666,2094.7163319693123,0.999999995422641,4.174244705558309,2043.0623382280232
4.75,2094.442178315886,0.9999999954436488,3.9045239936292147,2047.2365829335815
4.833333333333333,2094.2242160168594,0.9999999954661307,3.6523293428558636,2051.141106927211
4.916666666666666,2094.0749331287657,0.9999999954680959,3.4165360530883935,2054.7934362700666
5.0,2093.9920675668695,0.9999999955162003,3.1960668644551964,2058.209972323155
5.083333333333333,2093.969083608279,0.9999999955437442,2.989910058364555,2061.40603918761
5.166666666666666,2093.9948381019476,0.9999999955535995,2.7971161465780305,2064.3959492459744
5.25,2094.0546741872713,0.9999999955928933,2.616796466222135,2067.1930653925524
5.333333333333333,2094.1331280287473,0.999999995604224,2.4481230881771294,2069.8098618587746
5.416666666666666,2094.21552727134,0.9999999956209168,2.2903263646870418,2072.2579849469516
5.5,2094.2918704335743,0.9999999956476425,2.142694419803057,2074.548311311639
